"","alpha","efe_1","T","y_2","final_reg_quant","gamma_0","gamma_1","predicted"
"752",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.42637961181676,0.00444238718347508,-4.17048910784465
"753",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.42551068006807,0.00445871762610422,-3.40500001731356
"754",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.41522089478819,0.004669355784724,-3.97638833054988
"755",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.41979251756021,0.00452290283084118,-3.77702087677566
"756",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.42728081486819,0.00465583657398503,-3.79201058169918
"757",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.42330101990833,0.0046471688567927,-2.90489221937132
"758",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.41311662838448,0.00468614380488059,-3.54856786922954
"759",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.41131639647112,0.00458088412972747,-3.63510525970167
"760",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.40953748637056,0.00463352020594408,-3.08873875645557
"761",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.41924071942485,0.00454300434775107,-3.29560917113559
"762",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.4094638466739,0.00442528361074885,-3.85478274531192
"763",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.38982058829381,0.00436943576720314,-3.28196434525939
"764",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.40367433680331,0.00417353170421464,-2.92411984094059
"765",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.39996087226426,0.00416028146976221,-3.06458410142509
"766",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.39391752564635,0.00409369794968509,-2.84223645398684
"767",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.40348424984372,0.00416513890002654,-3.03567654951419
"768",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.40304905463036,0.00428548272736397,-3.63178201269481
"769",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.40167909992193,0.00417056816837472,-3.35115141582285
"770",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.40255463701675,0.00418416514727858,-3.48430934881974
"771",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.40822450107708,0.00427789622001049,-3.67271281607168
"772",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.41237526911647,0.00425184420240868,-3.15200998547291
"773",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.42180176077466,0.00423621173630691,-3.37847776416523
"774",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.41321853991807,0.00420024680592232,-3.4118205310521
"775",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.4217526894618,0.00436456659404646,-3.66832531067599
"776",-7.85979452577712,-57.0137703691866,"t4975",-0.439308051489671,-3.61156647629315,-3.4197175088189,0.0043680513377172,-3.66875658474833
"777",-0.376109485408442,135.04246443827,"t4976",-1.19146359131869,-2.94792071545678,-3.42361005425206,0.00426245694702536,-2.84799736356373
"778",6.58359979487693,-74.3360560567953,"t4977",-3.78302050944803,-3.67142322333447,-3.42171959755982,0.00428461950501493,-3.74022131326665
"779",-2.82061874720665,6.60580477321614,"t4978",-3.99218075926725,-3.3917305444277,-3.41439000661588,0.00420240468688612,-3.38662974167626
"780",6.14168607083774,86.5408243147369,"t4979",-1.24679261239837,-3.11551698169548,-3.42120273297863,0.00415993933219175,-3.06119815407146
"781",2.78232299774608,75.3624035962648,"t4980",-2.84772531692909,-3.15414374916334,-3.41864017466541,0.00426661710745469,-3.09709765422268
"782",0.656422421798359,-20.1618847708482,"t4981",-0.675201714071034,-3.48422566030411,-3.42077941625333,0.00439839637243164,-3.50945937709081
"783",-1.68105306588583,44.2494902602429,"t4982",-2.64885787271459,-3.26165368271702,-3.41824021324646,0.00428661590401486,-3.22855964455235
"784",-1.4808304677103,31.1001518682137,"t4983",-1.76207701213159,-3.30709090942524,-3.42206083879418,0.00426193176311678,-3.28951411370928
"785",-1.07300190648959,-66.9205026156439,"t4984",-3.18365411139131,-3.64579895443005,-3.423891860047,0.00428919386167034,-3.71092686908591
"786",-0.743802127718046,18.4464402988514,"t4985",-1.78084030152598,-3.35081550941166,-3.42276872160865,0.00432849714957811,-3.34292335735521
"787",6.14195201745323,69.9476176392399,"t4986",-2.05976615982398,-3.17285441351547,-3.42123230810207,0.00424561734125128,-3.1242614896737
"788",3.13417302464453,-2.68056727419859,"t4987",3.95183580988432,-3.42381938262134,-3.42447732720188,0.00435340600354507,-3.43614692486629
"789",-5.42000313200584,56.7932885692001,"t4988",-2.04214790916905,-3.21830888539309,-3.42409004522774,0.00435139533624142,-3.17695999421791
"790",-4.82724855816638,-40.2899415658738,"t4989",-0.93586623639181,-3.55377768281087,-3.42887182793101,0.00420913204760531,-3.59845751217208
"791",-7.69562163355832,110.575165238248,"t4990",-2.22998450928575,-3.03246688710014,-3.42716210328466,0.00434548076522051,-2.94665984963077
"792",-3.0814058599516,-64.3745067684361,"t4991",-2.54391615687744,-3.63700132621038,-3.41470472080739,0.00431669103526255,-3.69258957707414
"793",0.223035805686944,-44.0857675873782,"t4992",-1.69002292143901,-3.56689406953255,-3.42982421313266,0.00452944053961525,-3.62950807606298
"794",3.70152369367903,200.069404210381,"t4993",-1.66935190115565,-2.7232216685178,-3.42166515183948,0.00435736577190614,-2.54988957792751
"795",-0.775678400634446,174.164364162515,"t4994",0.661000049371846,-2.81273591953547,-3.42042900580886,0.00438939120513315,-2.65595347750631
"796",3.37745765719755,-17.3021412522763,"t4995",-0.0863357714390944,-3.47434388445298,-3.4322813887983,0.00454299553639608,-3.51088493927748
"797",-1.86507905734869,-98.210584528339,"t4996",-3.40504939104237,-3.75392108979526,-3.42891160866487,0.00441372140724408,-3.86238576801555
"798",-5.56514252692184,-235.910595191058,"t4997",-9.12106828309486,-4.22974020826883,-3.42400533087348,0.00447407418089578,-4.47948683381755
"799",-4.01822657656376,-25.0886122553674,"t4998",-2.25270162514267,-3.50124985018878,-3.42082910570166,0.0045294000672327,-3.5344654677379
"800",-3.72976882221979,36.7588326129706,"t4999",-2.89030864121552,-3.28753747242306,-3.42348324081025,0.00444009979756506,-3.26027035556667
"801",-12.5313504796577,88.5798752964633,"t4900",-1.94733053939957,-3.10847108942592,-3.41214627036517,0.00436914347123833,-3.02512808653052
"802",-0.417640379668047,-17.8793269385571,"t4901",-1.11323114454959,-3.47633833589216,-3.42169879160431,0.00443570665102143,-3.50100624102145
"803",-5.33338056825602,38.4171886940662,"t4902",-2.89267812319311,-3.28180706234666,-3.439524342974,0.00463735876801516,-3.26137005614108
"804",-2.13817646146276,-59.4298827974076,"t4903",-2.54726412135065,-3.61991529544136,-3.41579775911804,0.00449725969985687,-3.68306937599004
"805",-5.31918851901023,-70.9689707539925,"t4904",-193.720191989079,-3.65978833998992,-3.41576477955339,0.00450780370248099,-3.7356789686795
"806",-9.45920248882114,-43.1028715195418,"t4905",-0.0933093203262496,-3.56349769549962,-3.41602431468518,0.00480900517302427,-3.62330624679485
"807",3.32718543599059,-76.5879139294045,"t4906",-207.952113256594,-3.67920446476441,-3.41622614920713,0.00475812370218321,-3.7806409177754
"808",7.86973943805345,144.639689175212,"t4907",16.1966462364292,-2.9147577331727,-3.41251036562639,0.0047382827775318,-2.72716661745993
"809",-3.17951806817585,47.6663575142785,"t4908",-2.19591920376474,-3.24984677902158,-3.42210731532066,0.00465667272399618,-3.20014068843167
"810",2.89826656549642,165.340730002751,"t4909",-2.12329158936192,-2.84322577794162,-3.42341995594857,0.00471969700082908,-2.6430618084397
"811",-3.17924356291934,198.070078189816,"t4910",-2.58004223132622,-2.73013029212696,-3.41985547861604,0.00476824879213702,-2.47540806752897
"812",-1.89269069895942,-55.84514447732,"t4911",-2.36616177037943,-3.60752831726166,-3.40972443648036,0.00468608078811326,-3.67141929512494
"813",-6.40744750796798,66.6988373376789,"t4912",0.0284065631937738,-3.18408049673626,-3.40947957142608,0.00485481532305245,-3.08566903388934
"814",4.48413142894449,3.92015206509765,"t4913",-2.80262171860498,-3.40101075361543,-3.41465796287125,0.00482616321828925,-3.39573866916457
"815",-9.38711638811008,-44.3842523615922,"t4914",-2.1664319779422,-3.56792547658518,-3.41765507764808,0.00491115858922319,-3.63563317985997
"816",2.69069314872766,35.4933594364302,"t4915",-0.0686363375262531,-3.29191028494802,-3.41395150426456,0.00495553795989694,-3.23806281425306
"817",4.22846447477774,-104.531608913525,"t4916",-2.71965799567093,-3.77576323952592,-3.41295541783018,0.00471035933749068,-3.90533685793893
"818",-1.78876802786744,-75.6964854987084,"t4917",0.972885731355603,-3.6761241549806,-3.41202957091648,0.0045986412012692,-3.76013054792211
"819",-0.460005010576546,-142.64331392764,"t4918",-0.350651981807442,-3.9074573316038,-3.41232136360598,0.00466272825551302,-4.0774283739164
"820",-1.38980639452177,-44.4995424861446,"t4919",-2.81970182815575,-3.56832385887411,-3.41185604719279,0.00458634150119887,-3.61594614568136
"821",3.11795321420248,49.9722990967169,"t4920",-1.40526251261782,-3.24187865261602,-3.42038298637376,0.00476942590611272,-3.18204380847387
"822",-4.21136826481556,-4.65390261227771,"t4921",-1.25157340554072,-3.43063819604407,-3.40526182582745,0.00464598491880963,-3.4268837871777
"823",-2.08254281033026,-59.5034107125774,"t4922",-26.6307253647589,-3.62016936940701,-3.41037037438178,0.00462318364201649,-3.68546556943236
"824",1.81895762529889,-72.7839046092028,"t4923",-3.91112284722099,-3.66605980084832,-3.40715952314274,0.00460696703773988,-3.74247257255534
"825",-8.46176513247038,8.90632677942004,"t4924",-1.87769689576874,-3.38378114523918,-3.4162472830188,0.00462857734364784,-3.37502366067246
"826",2.52707975435992,126.374113258864,"t4925",-2.67832640195791,-2.97787399721001,-3.42363371394774,0.00454565077594531,-2.84918112795318
"827",-7.48969217817074,54.025578190994,"t4926",-0.136169803575881,-3.22787264291214,-3.420336029336,0.00455202133254578,-3.17441044490748
"828",-5.88677241518773,125.016158719344,"t4927",-1.43023447079413,-2.98256637688967,-3.41473392353941,0.00444753993305501,-2.85871956535798
"829",-1.13362983639172,32.7480765186898,"t4928",-1.46326391197205,-3.30139654490975,-3.42074380888129,0.00431287482294625,-3.27950545416392
"830",-3.64387841580329,-70.6927460764003,"t4929",-1.38120146358998,-3.65883385217281,-3.41824501148839,0.0043341805797163,-3.72464013865954
"831",-6.86887274187777,-53.5733151585976,"t4930",1.17580101971385,-3.59967806497371,-3.41950492030445,0.00438184437053876,-3.65425484974325
"832",0.250985685782667,-57.3780981960021,"t4931",-1.31254535453937,-3.61282540245123,-3.41265846693808,0.00451548236842981,-3.67174825767616
"833",-2.3882257350371,-118.476104049252,"t4932",0.317391474102513,-3.82394811148859,-3.40526833234649,0.00443658379734549,-3.93089749594402
"834",-3.36866690508058,-66.7590336683992,"t4933",-4.39154097856905,-3.64524100231539,-3.41293798971233,0.00440299207702569,-3.70687748602418
"835",-9.30383583012056,48.9306835916497,"t4934",-2.14836731765833,-3.24547793027057,-3.41649846563722,0.00451135071517999,-3.19575499122178
"836",1.93973358534245,46.8760779994136,"t4935",-0.329712241738332,-3.25257757112756,-3.40904538035707,0.00441047135055801,-3.20229978131413
"837",-5.87932785895673,-28.4476990174413,"t4936",-0.716738032379181,-3.5128570947657,-3.40264000258921,0.00448230351290728,-3.53015122382922
"838",-12.1688381060176,-93.593082189178,"t4937",-8.6581942085766,-3.73796542006077,-3.40059681671478,0.00442635359477965,-3.81487289250935
"839",11.1344306190419,61.0391892021483,"t4938",-2.85086300008341,-3.2036372765343,-3.4099295675211,0.00442291971278098,-3.13995813434675
"840",-3.3171083011945,-10.1747795025317,"t4939",-5.2940348993138,-3.44971545509786,-3.40597157298847,0.00433709071704963,-3.45010051471693
"841",3.97230987909831,23.404002947717,"t4940",-0.332396640880348,-3.33368476934847,-3.40660461077434,0.0042993317375231,-3.30598303811613
"842",5.95469657705044,-2.78533922260832,"t4941",-1.75277376172302,-3.42418141960226,-3.4097648266927,0.00424983499349351,-3.42160205878969
"843",1.03843320962764,56.8666314108951,"t4942",-1.08858143678425,-3.21805545094444,-3.40977896423374,0.00433576775204225,-3.1632184575951
"844",3.45067967027066,46.1918147447911,"t4943",-1.94584414788345,-3.25494202656261,-3.4131608331503,0.00430827144245846,-3.21415395680998
"845",-9.31330251219055,-130.619013721825,"t4944",-2.39397867143927,-3.86590764764476,-3.41164254181354,0.00430087638053607,-3.97341877277865
"846",-5.38677771252283,97.1027897406413,"t4945",-3.99805925801776,-3.07902036085925,-3.41993018555325,0.00455428926893925,-2.97769599225339
"847",-0.167515631997513,-29.7114519678814,"t4946",-9.04884692455669,-3.5172239630902,-3.42235601317639,0.00456334909119233,-3.55793974051203
"848",-3.84816564322861,29.6453031083673,"t4947",-7.91666760378278,-3.3121181047834,-3.41263837760669,0.00430184347610548,-3.28510892383279
"849",-2.425098097602,-27.4834355428344,"t4948",-5.77532976150255,-3.50952510521642,-3.41940941479554,0.00445091265034586,-3.5417357857281
"850",-7.73210254108481,32.3936010619998,"t4949",-0.477139254574633,-3.30262142643671,-3.41870846844163,0.00446018321485311,-3.27422707271625
"851",1.79264587440385,-14.2864897535389,"t4950",-2.70488910137133,-3.46392337227693,-3.41308573321497,0.00443118961334332,-3.47639187822199
"852",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.41455594304255,0.00441595355563567,-4.15423774902962
"853",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.41291160489227,0.00438529843713919,-3.39273867965577
"854",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.40252567163383,0.00421381677144507,-3.90894601341578
"855",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.42362918437523,0.00436011497778916,-3.76800021726268
"856",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.40227603667407,0.004250249525326,-3.73523285199863
"857",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.41438532270521,0.00428524716096678,-2.93635022022034
"858",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.414689802267,0.00420134636304368,-3.53612815366831
"859",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.41460094699891,0.00423626838187995,-3.62155437753172
"860",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.41461088302814,0.0041906898771008,-3.12447122024714
"861",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.40800506554177,0.0042890071949735,-3.29128569669484
"862",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.41533208779467,0.00428824861970032,-3.84686107449567
"863",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.41628404576535,0.00433337668252629,-3.30931789417699
"864",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.41691703907743,0.00422758286261176,-2.93115186174565
"865",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.41282916111303,0.00430809245282317,-3.06553676135455
"866",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.4115459378822,0.00426666010168808,-2.83655588091251
"867",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.40973283318938,0.00415958440314385,-3.04241562952129
"868",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.40801090154516,0.00414277022001334,-3.62912673546378
"869",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.4080178356665,0.00422463589444245,-3.35683510485138
"870",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.4053641964093,0.00428758645440824,-3.4891396647697
"871",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.4072277030957,0.00424690075667869,-3.66979967008944
"872",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.41650999792162,0.00428850329553072,-3.15389986363809
"873",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.40986065044354,0.00427537633027668,-3.36613611513539
"874",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.41641594021502,0.00434489231775074,-3.41496978758101
"875",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.41209708068144,0.00428465398055785,-3.65415510413399
"876",-7.85979452577712,-57.0137703691866,"t4975",-0.439308051489671,-3.61156647629315,-3.39949951446776,0.0042838543579229,-3.64373820312541
"877",-0.376109485408442,135.04246443827,"t4976",-1.19146359131869,-2.94792071545678,-3.40476462312325,0.00427995714649664,-2.82678866237016
"878",6.58359979487693,-74.3360560567953,"t4977",-3.78302050944803,-3.67142322333447,-3.41694987569527,0.00408699987417711,-3.72076132744622
"879",-2.82061874720665,6.60580477321614,"t4978",-3.99218075926725,-3.3917305444277,-3.40855770127036,0.00436207053863738,-3.37974271488513
"880",6.14168607083774,86.5408243147369,"t4979",-1.24679261239837,-3.11551698169548,-3.41084973779829,0.00414321135346558,-3.0522928119592
"881",2.78232299774608,75.3624035962648,"t4980",-2.84772531692909,-3.15414374916334,-3.41284812707804,0.00406230865308631,-3.10670278283155
"882",0.656422421798359,-20.1618847708482,"t4981",-0.675201714071034,-3.48422566030411,-3.41464341497591,0.0040910232592799,-3.49712615452437
"883",-1.68105306588583,44.2494902602429,"t4982",-2.64885787271459,-3.26165368271702,-3.40911716843951,0.0041158929227427,-3.2269910046424
"884",-1.4808304677103,31.1001518682137,"t4983",-1.76207701213159,-3.30709090942524,-3.4144996635614,0.00406806213280461,-3.28798231342185
"885",-1.07300190648959,-66.9205026156439,"t4984",-3.18365411139131,-3.64579895443005,-3.41000512299353,0.00399130377525945,-3.67710517772561
"886",-0.743802127718046,18.4464402988514,"t4985",-1.78084030152598,-3.35081550941166,-3.40699236570761,0.00396631843451635,-3.33382790949907
"887",6.14195201745323,69.9476176392399,"t4986",-2.05976615982398,-3.17285441351547,-3.40416001060837,0.00397796654063516,-3.12591072804234
"888",3.13417302464453,-2.68056727419859,"t4987",3.95183580988432,-3.42381938262134,-3.40909979486468,0.00403800347334015,-3.41992393482841
"889",-5.42000313200584,56.7932885692001,"t4988",-2.04214790916905,-3.21830888539309,-3.40539813216947,0.00391122542008876,-3.18326677822718
"890",-4.82724855816638,-40.2899415658738,"t4989",-0.93586623639181,-3.55377768281087,-3.39554692728483,0.00396024086075156,-3.5551048001513
"891",-7.69562163355832,110.575165238248,"t4990",-2.22998450928575,-3.03246688710014,-3.39967189091976,0.00394957899489722,-2.96294654093749
"892",-3.0814058599516,-64.3745067684361,"t4991",-2.54391615687744,-3.63700132621038,-3.4043846531298,0.00397060735138716,-3.65999054294648
"893",0.223035805686944,-44.0857675873782,"t4992",-1.69002292143901,-3.56689406953255,-3.39613515769038,0.0039987124000596,-3.57242146320817
"894",3.70152369367903,200.069404210381,"t4993",-1.66935190115565,-2.7232216685178,-3.39224102115721,0.00397691424512925,-2.59658215753842
"895",-0.775678400634446,174.164364162515,"t4994",0.661000049371846,-2.81273591953547,-3.40279806557715,0.00390785372987395,-2.72218920547354
"896",3.37745765719755,-17.3021412522763,"t4995",-0.0863357714390944,-3.47434388445298,-3.40287075885821,0.00385105929618085,-3.46950233077163
"897",-1.86507905734869,-98.210584528339,"t4996",-3.40504939104237,-3.75392108979526,-3.4084478657424,0.00400821817564098,-3.80209731568921
"898",-5.56514252692184,-235.910595191058,"t4997",-9.12106828309486,-4.22974020826883,-3.40216524335247,0.00397557643924424,-4.34004584736213
"899",-4.01822657656376,-25.0886122553674,"t4998",-2.25270162514267,-3.50124985018878,-3.40633262695064,0.00399875392567106,-3.50665581369643
"900",-3.72976882221979,36.7588326129706,"t4999",-2.89030864121552,-3.28753747242306,-3.39980874023559,0.00401251123831297,-3.25231351126878
"901",-12.5313504796577,88.5798752964633,"t4900",-1.94733053939957,-3.10847108942592,-3.40271951620596,0.00405377018346356,-3.04363705887424
"902",-0.417640379668047,-17.8793269385571,"t4901",-1.11323114454959,-3.47633833589216,-3.40359080692222,0.00410053442214625,-3.47690560247858
"903",-5.33338056825602,38.4171886940662,"t4902",-2.89267812319311,-3.28180706234666,-3.38483813732792,0.00404957929533166,-3.22926468540758
"904",-2.13817646146276,-59.4298827974076,"t4903",-2.54726412135065,-3.61991529544136,-3.38293991379746,0.00385706312968693,-3.61216472353696
"905",-5.31918851901023,-70.9689707539925,"t4904",-193.720191989079,-3.65978833998992,-3.4120046051258,0.00421025005762312,-3.71080171833225
"906",-9.45920248882114,-43.1028715195418,"t4905",-0.0933093203262496,-3.56349769549962,-3.4057098601446,0.00411396019078742,-3.58303335768462
"907",3.32718543599059,-76.5879139294045,"t4906",-207.952113256594,-3.67920446476441,-3.404845863912,0.00431531166471698,-3.7353465822679
"908",7.86973943805345,144.639689175212,"t4907",16.1966462364292,-2.9147577331727,-3.38999612970858,0.00415903532182253,-2.78843455349144
"909",-3.17951806817585,47.6663575142785,"t4908",-2.19591920376474,-3.24984677902158,-3.39125047731593,0.00422161764651309,-3.19002134128865
"910",2.89826656549642,165.340730002751,"t4909",-2.12329158936192,-2.84322577794162,-3.39021948695133,0.00400387507933478,-2.72821585849429
"911",-3.17924356291934,198.070078189816,"t4910",-2.58004223132622,-2.73013029212696,-3.39051714801973,0.00421279931394295,-2.55608765850904
"912",-1.89269069895942,-55.84514447732,"t4911",-2.36616177037943,-3.60752831726166,-3.39294876195664,0.00411104948579558,-3.6225309144443
"913",-6.40744750796798,66.6988373376789,"t4912",0.0284065631937738,-3.18408049673626,-3.39076187546326,0.00413844365351687,-3.11473249538619
"914",4.48413142894449,3.92015206509765,"t4913",-2.80262171860498,-3.40101075361543,-3.38191876124272,0.00412918281799528,-3.36573173669159
"915",-9.38711638811008,-44.3842523615922,"t4914",-2.1664319779422,-3.56792547658518,-3.38947337284653,0.00406488590085937,-3.56989029449136
"916",2.69069314872766,35.4933594364302,"t4915",-0.0686363375262531,-3.29191028494802,-3.38483327749248,0.00401982037445594,-3.24215634807203
"917",4.22846447477774,-104.531608913525,"t4916",-2.71965799567093,-3.77576323952592,-3.38676390236351,0.00402432355816225,-3.80743291868681
"918",-1.78876802786744,-75.6964854987084,"t4917",0.972885731355603,-3.6761241549806,-3.38505674310738,0.00398355417687153,-3.68659779409025
"919",-0.460005010576546,-142.64331392764,"t4918",-0.350651981807442,-3.9074573316038,-3.38801511861116,0.00396765865668169,-3.95397509793392
"920",-1.38980639452177,-44.4995424861446,"t4919",-2.81970182815575,-3.56832385887411,-3.38376689709116,0.00400472567616609,-3.56197535746307
"921",3.11795321420248,49.9722990967169,"t4920",-1.40526251261782,-3.24187865261602,-3.38167852552184,0.00400401293159328,-3.18158879371714
"922",-4.21136826481556,-4.65390261227771,"t4921",-1.25157340554072,-3.43063819604407,-3.38769689317282,0.00407100592623314,-3.40664295828752
"923",-2.08254281033026,-59.5034107125774,"t4922",-26.6307253647589,-3.62016936940701,-3.39061035115028,0.00406451105482625,-3.63246262179141
"924",1.81895762529889,-72.7839046092028,"t4923",-3.91112284722099,-3.66605980084832,-3.38767751803428,0.00410768930697181,-3.68665118471716
"925",-8.46176513247038,8.90632677942004,"t4924",-1.87769689576874,-3.38378114523918,-3.39197714737554,0.00417265373422449,-3.35481412968117
"926",2.52707975435992,126.374113258864,"t4925",-2.67832640195791,-2.97787399721001,-3.39293245925424,0.00411454559213905,-2.8729604085845
"927",-7.48969217817074,54.025578190994,"t4926",-0.136169803575881,-3.22787264291214,-3.39483483655439,0.00417959985568471,-3.16902953774403
"928",-5.88677241518773,125.016158719344,"t4927",-1.43023447079413,-2.98256637688967,-3.39680946191227,0.00414778660885109,-2.87826911288617
"929",-1.13362983639172,32.7480765186898,"t4928",-1.46326391197205,-3.30139654490975,-3.39064805870512,0.00410214255289784,-3.25631078049225
"930",-3.64387841580329,-70.6927460764003,"t4929",-1.38120146358998,-3.65883385217281,-3.39149122426966,0.00410451047184137,-3.68165034082347
"931",-6.86887274187777,-53.5733151585976,"t4930",1.17580101971385,-3.59967806497371,-3.39090235969074,0.00401795253281991,-3.60615739702379
"932",0.250985685782667,-57.3780981960021,"t4931",-1.31254535453937,-3.61282540245123,-3.39362370037287,0.00413627254728743,-3.63095515275656
"933",-2.3882257350371,-118.476104049252,"t4932",0.317391474102513,-3.82394811148859,-3.3951034204496,0.00401076348069233,-3.87028305190505
"934",-3.36866690508058,-66.7590336683992,"t4933",-4.39154097856905,-3.64524100231539,-3.39535843939051,0.0042126655008548,-3.67659191739578
"935",-9.30383583012056,48.9306835916497,"t4934",-2.14836731765833,-3.24547793027057,-3.3938796201521,0.00427511245820026,-3.18469544514118
"936",1.93973358534245,46.8760779994136,"t4935",-0.329712241738332,-3.25257757112756,-3.39149358109962,0.00424253933363226,-3.19261997638069
"937",-5.87932785895673,-28.4476990174413,"t4936",-0.716738032379181,-3.5128570947657,-3.3899817362559,0.00421436646569879,-3.5098707650213
"938",-12.1688381060176,-93.593082189178,"t4937",-8.6581942085766,-3.73796542006077,-3.39098729880816,0.00419281308165835,-3.78340559816367
"939",11.1344306190419,61.0391892021483,"t4938",-2.85086300008341,-3.2036372765343,-3.40066467071112,0.00404349646292846,-3.15385292507221
"940",-3.3171083011945,-10.1747795025317,"t4939",-5.2940348993138,-3.44971545509786,-3.39981731854157,0.00410275796421511,-3.44156197617972
"941",3.97230987909831,23.404002947717,"t4940",-0.332396640880348,-3.33368476934847,-3.40577485726219,0.00418595976965969,-3.30780664247405
"942",5.95469657705044,-2.78533922260832,"t4941",-1.75277376172302,-3.42418141960226,-3.40006013851292,0.00422199860901148,-3.4118198368364
"943",1.03843320962764,56.8666314108951,"t4942",-1.08858143678425,-3.21805545094444,-3.40069603445185,0.00442790937817739,-3.14889574392219
"944",3.45067967027066,46.1918147447911,"t4943",-1.94584414788345,-3.25494202656261,-3.39975334756232,0.00424873801768513,-3.20349642815025
"945",-9.31330251219055,-130.619013721825,"t4944",-2.39397867143927,-3.86590764764476,-3.40521418307763,0.00429440966336266,-3.96614573782354
"946",-5.38677771252283,97.1027897406413,"t4945",-3.99805925801776,-3.07902036085925,-3.40340518227717,0.00422196627625597,-2.99344047866181
"947",-0.167515631997513,-29.7114519678814,"t4946",-9.04884692455669,-3.5172239630902,-3.4051243232939,0.00430151359386614,-3.53292853782725
"948",-3.84816564322861,29.6453031083673,"t4947",-7.91666760378278,-3.3121181047834,-3.39770056596304,0.00417151712566374,-3.27403467635099
"949",-2.425098097602,-27.4834355428344,"t4948",-5.77532976150255,-3.50952510521642,-3.38883511425597,0.00426481354603507,-3.50604684245063
"950",-7.73210254108481,32.3936010619998,"t4949",-0.477139254574633,-3.30262142643671,-3.39526631357183,0.00422051640602606,-3.2585485888394
"951",1.79264587440385,-14.2864897535389,"t4950",-2.70488910137133,-3.46392337227693,-3.39587684270638,0.00415138632422184,-3.45518558089036
